dataset,tier,n_models,metric,comparison,estimate,ci95_low,ci95_high,one_sided95_lower,conditional_finite_ci95_low,conditional_finite_ci95_high,bootstrap_n,bootstrap_undefined,bootstrap_undefined_fraction,interval_status,attenuation_compatible_95_upper,note
full_fresh_parse,model:glm-5p2_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:glm-5p2_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling-small_20260815_192811,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:inkling_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:kimi-k3_20260815_030702,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:minimax-m3_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,primary_9,9,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,all_10,10,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,raw_reasoning_8,8,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,claude_summary_only,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_parse,both_labels_supported,7,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:glm-5p2_20260815_030703,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling-small_20260815_192811,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling_20260815_030703,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling_20260815_030703,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,model:inkling_20260815_030703,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
