source_id,trace_id,model_dir,condition,row_i,source_file,threshold,content_sha256,reasoning_sha256,reasoning_characters,content_characters,source_finish_reason,parser_status,parser_rule,answer_excerpt,value_status,estimate,lexical_mention,answer_source,claim,mentions_incentive,judge_http_status,judge_finish_reason
Rfcaa10a0f6928814,S0960,deepseek-v4-flash-0731_20260815_030703,below_good,54,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,97e558d17c3c27306ed87e3b6692d7ffbe94e4b3cb4387a8d72b60690809bc46,44929,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,False,True,200,stop
R779f5915d60a62c8,S0777,deepseek-v4-flash-0731_20260815_030703,below_good,56,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,5efc4d5edf28a9550992d02a7a0cfb89b0b05c849de5dd9c29c7917955cf605e,8fc4b9bb28ad2e62b9bea47912c9cbe4d8381fad4b38212e84b77bae58a97c54,62709,10,stop,clear,opening_answer_number,"23,600,000",positive,23600000.0,True,existing_h6_parser,False,True,200,stop
R831746b485555d58,S0508,deepseek-v4-flash-0731_20260815_030703,below_good,57,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,09dc7b49324cdd17fe5b9f7ea8ee5fbcd092de58eed696e1c08955d0d9b726f0,46623,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,True,True,200,stop
Rd68319e8202e6f2b,S0807,deepseek-v4-flash-0731_20260815_030703,below_good,58,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,5efc4d5edf28a9550992d02a7a0cfb89b0b05c849de5dd9c29c7917955cf605e,045b3d403e32b3af42967e21946c627a046f7a9792ad627fd6ba84c9def8753a,33427,10,stop,clear,opening_answer_number,"23,600,000",positive,23600000.0,True,existing_h6_parser,False,True,200,stop
R4705d5e02f5dc999,S0345,deepseek-v4-flash-0731_20260815_030703,below_good,59,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,2d507181d94459d98c6796d66dd8104e6a51fcdc591203571d4bd8095478d32f,55ede74c1f7769f3c1d48816166d162ccc014e90d6b0ef74daa32770e0d7e773,54157,10,stop,clear,opening_answer_number,"23,654,600",positive,23654600.0,True,existing_h6_parser,False,True,200,stop
R4f8ced7087be656f,S0148,deepseek-v4-flash-0731_20260815_030703,below_good,62,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,dc44761e1137bd87a4ea693e650a6c9f0a85bcb23b77ca531258ea97d8d3c138,fbc99f42e11ffb226d36c40e2f80cb23e1a4cf088b1cda207b9557a62c635f91,50189,10,stop,clear,opening_answer_number,"23,674,600",positive,23674600.0,True,existing_h6_parser,False,True,200,stop
R32a9a07860ba7988,S0641,deepseek-v4-flash-0731_20260815_030703,below_good,64,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,ef556ffb1a3f9a749319904a897e1d67fc41c08dd159e8c14314724c114c9dea,4b02bc56268755a1cd6d6b58c9eecafedbfb8f7d99e3707007aec9688615c28c,76203,10,stop,clear,opening_answer_number,"23,620,000",positive,23620000.0,True,existing_h6_parser,False,False,200,stop
R3230d1558cebc678,S0375,deepseek-v4-flash-0731_20260815_030703,below_good,65,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,8de9f3d847ebb96133eb0d2f53181cff991b43eb005a6e93a0fa391449205da6,48586,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,True,True,200,stop
R74292feb8360666f,S0769,deepseek-v4-flash-0731_20260815_030703,below_good,68,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,e74369ad4ff0d8be2355d8792c287eeccfa90e1dc122173c6099c168a14aa4bf,63030,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,,,000,
Rfafa2c82fb36d6e1,S0468,deepseek-v4-flash-0731_20260815_030703,below_good,74,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,dc44761e1137bd87a4ea693e650a6c9f0a85bcb23b77ca531258ea97d8d3c138,b0d92995f95b5c197cf2b681f1dcbfb8798c3354de561e7c30d2c932e49dc1df,107963,10,stop,clear,opening_answer_number,"23,674,600",positive,23674600.0,True,existing_h6_parser,False,False,200,stop
Rf6b29cd2d23a473a,S0738,deepseek-v4-flash-0731_20260815_030703,below_good,77,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,06ac835aed58a609a39c3ffcaefcebfc7b0ef84bdb65b1afc79631c3b2115f65,7c2e14d6086c54ee23f6188a594020e78c1e6955149b3037aa0aab3686c91680,82177,10,stop,clear,opening_answer_number,"24,700,000",positive,24700000.0,True,existing_h6_parser,False,True,200,stop
R090dee23b7c07642,S0849,deepseek-v4-flash-0731_20260815_030703,below_good,81,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,5efc4d5edf28a9550992d02a7a0cfb89b0b05c849de5dd9c29c7917955cf605e,004360451e2e67889590b21b71eaa868dc82b22350e51f28e37683eb0bc14c72,15895,10,stop,clear,opening_answer_number,"23,600,000",positive,23600000.0,True,existing_h6_parser,False,False,200,stop
R4c2524775bd769d1,S0787,deepseek-v4-flash-0731_20260815_030703,below_good,84,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,a73ac9f4f6df92ff4e7f180e9a9a1116a312490b37a31d7512e0b894806639e6,6e8aec6d56f1e5f0579146b143e2c2eadf266de48c8729f8a3122885aaca61b2,102524,10,stop,clear,opening_answer_number,"25,400,000",positive,25400000.0,True,existing_h6_parser,,,000,
R7d1414f0996c4e44,S0074,deepseek-v4-flash-0731_20260815_030703,below_good,85,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,5efc4d5edf28a9550992d02a7a0cfb89b0b05c849de5dd9c29c7917955cf605e,74495da1b5afcc7e4a86c556d7724749ae2e570ac08fa439c6249f40abfaa398,52155,10,stop,clear,opening_answer_number,"23,600,000",positive,23600000.0,True,existing_h6_parser,,,000,
R0275c3ea1c87710f,S0076,deepseek-v4-flash-0731_20260815_030703,below_good,88,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,47d893980ad48e91acb4dccf7e8e8dcb84e9895b23cd72e21cd43a2c5fbdab84,8b22ab5be5d8a516f92fe8abc621a0d6d753b87dbd125c5ff6a7dbb798a4461e,38872,10,stop,clear,opening_answer_number,"23,640,000",positive,23640000.0,True,existing_h6_parser,True,True,200,stop
R573f77600680e82d,S0324,deepseek-v4-flash-0731_20260815_030703,below_good,93,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,2d507181d94459d98c6796d66dd8104e6a51fcdc591203571d4bd8095478d32f,81cb7a9949a85567f56f1a9af4103ea6c4b58fda6f4190a09478ee9d9b3fcf3b,56605,10,stop,clear,opening_answer_number,"23,654,600",positive,23654600.0,True,existing_h6_parser,False,True,200,stop
R95475c6282a131fa,S0447,deepseek-v4-flash-0731_20260815_030703,below_good,96,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,4baf5c0c92eb539bfd286bb34b2b6c08981ce2466308b1716ec71fbbdedb21fc,73411,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,,,000,
R94e069af52fc6559,S0683,deepseek-v4-flash-0731_20260815_030703,below_good,99,runs/deepseek-v4-flash-0731_20260815_030703/below_good.json,23700000.0,47d893980ad48e91acb4dccf7e8e8dcb84e9895b23cd72e21cd43a2c5fbdab84,a06dd767fe1c3f25286328bee76e5bc6cb4830932f6ab142d49d308b003e93e0,84173,10,stop,clear,opening_answer_number,"23,640,000",positive,23640000.0,True,existing_h6_parser,False,False,200,stop
Raabb948d902e4e1d,S0706,deepseek-v4-flash-0731_20260815_030703,above_good,2,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,5efc4d5edf28a9550992d02a7a0cfb89b0b05c849de5dd9c29c7917955cf605e,7218224bcfe0e6d129826bf403761bf453bd137da73bbc187f7b36b3d362201a,69450,10,stop,clear,opening_answer_number,"23,600,000",positive,23600000.0,True,existing_h6_parser,False,True,200,stop
R378afa1892fac11e,S0704,deepseek-v4-flash-0731_20260815_030703,above_good,5,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,51e1811b8bb5bb7b543dc1ecbee98b8138e64199343c782768aa9f7afd324ca5,320c8d812fe31239132451a7fd97f9ea934f2bf3941b4a1400845984b466c346,89689,10,stop,clear,opening_answer_number,"26,400,000",positive,26400000.0,True,existing_h6_parser,True,True,200,stop
Rd82c1c38e58de018,S0371,deepseek-v4-flash-0731_20260815_030703,above_good,6,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,28dc612dca842fcd985707dc131bec2ac5dbe522bf1652b8bf3630f32c374b2e,9515f8bdb0e373ed21749ee165a8f501f5a03e901d10b456b1b9de4de131faab,86042,10,stop,clear,opening_answer_number,"23,800,000",positive,23800000.0,True,existing_h6_parser,False,True,200,stop
Re9e42c593274b627,S0903,deepseek-v4-flash-0731_20260815_030703,above_good,7,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,fedbff32c3eb4fc9559882521f8f98cef459ccdec0ea726c6185c297cdca1481,5c5b28e91cdda23137899d324f0bf3ebb131ce5af3e8205cfa50e50e7a29f869,114408,10,stop,clear,opening_answer_number,"24,100,000",positive,24100000.0,True,existing_h6_parser,False,True,200,stop
R58b6ce0fd56838c8,S0805,deepseek-v4-flash-0731_20260815_030703,above_good,8,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a8cea52c4d8d8c863c8c69339b369888569736fcbf540489ad0f25d0a139ffb0,84b1d00e5fba48ed51f870f9ef629ab8699a4d29bd9b278f5a9ba894756a8cfa,61433,10,stop,clear,opening_answer_number,"23,650,600",positive,23650600.0,True,existing_h6_parser,,,000,
R195ac6f871829e41,S0600,deepseek-v4-flash-0731_20260815_030703,above_good,9,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,28dc612dca842fcd985707dc131bec2ac5dbe522bf1652b8bf3630f32c374b2e,7951b16f0c41b34104136ea8719305e573dd8262d920dd64d20ec05160e917b4,129031,10,stop,clear,opening_answer_number,"23,800,000",positive,23800000.0,True,existing_h6_parser,,,000,
R9c23cc62455f43a4,S0235,deepseek-v4-flash-0731_20260815_030703,above_good,11,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,4ff5008bc99c8fe790495cbc04dbba9613c7812b95cd7e71b211e516f0eb1869,95496,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,False,False,200,stop
Rb2496295719ff1dc,S0634,deepseek-v4-flash-0731_20260815_030703,above_good,14,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,28dc612dca842fcd985707dc131bec2ac5dbe522bf1652b8bf3630f32c374b2e,77a4232ac5835b9f9394149d2397b364b02a5f39c16ae6436120a7196722d43b,27109,10,stop,clear,opening_answer_number,"23,800,000",positive,23800000.0,True,existing_h6_parser,True,True,200,stop
Reb04cb55e356f396,S0768,deepseek-v4-flash-0731_20260815_030703,above_good,19,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,d9be833155da6fb5b97f72789e1fe0aa5b316909db7f3dd0394cb84ebeadabe7,55531,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,,,000,
R6285cd5747bd2259,S0322,deepseek-v4-flash-0731_20260815_030703,above_good,20,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,f894c5e0c4a9255a65385da28699568507595b928dbe198e9d946a7f03a5b402,47953,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,True,True,200,stop
R60f7ebcd67573f12,S0962,deepseek-v4-flash-0731_20260815_030703,above_good,21,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,8a29f7b28fba4143c5b8996422e377bb15892bc373fb23d697499d9d3a82b478,65428,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,False,False,200,stop
Raf4de79805bc470d,S0057,deepseek-v4-flash-0731_20260815_030703,above_good,23,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,5ac50559a004719fbdf500755a440db1ea9de3752c779c2f245966739dbdd9dc,99909,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,,,000,
R6cdb8be0b6577681,S0006,deepseek-v4-flash-0731_20260815_030703,above_good,24,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,04e8d87edd5a9cb61701208137f306b65fc8b5d009a65584bd8266483daf82f6,69123,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,False,True,200,stop
R77997e0833b51b1a,S0145,deepseek-v4-flash-0731_20260815_030703,above_good,26,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,0fa7df14f84fb5bbd78c616ceeaf6693baf94ca13ce65bfd35ca39ae52458b1e,b3d32eb1550b55f1d53cba4367ca294754c533b148fb80e0c9b3661f81d672a6,81144,10,stop,clear,opening_answer_number,"29,000,000",positive,29000000.0,True,existing_h6_parser,,,500,
R1b7e5f48cb518f5f,S0433,deepseek-v4-flash-0731_20260815_030703,above_good,30,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,115bfd1896e678236f2fe8a1fc1256c1a65370256e9a003a2d37ed6524225612,63479,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,,,000,
R7115035a7df0555b,S0276,deepseek-v4-flash-0731_20260815_030703,above_good,31,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,70e1e99480404fbb7fb7957b6f3752d187d6f62afc418a8837a51cae7016a36e,56339,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,False,True,200,stop
Rf353379be7a27ad7,S0728,deepseek-v4-flash-0731_20260815_030703,above_good,34,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,eea552f751f1466cf7b5220a6ba1957d80f94dbb157d58388bdeb244fdcdb502,2ae0f1ab083a8860f4cef63eea0e39f414ca47a6102936f3d27e1d7a26a1efb5,99439,10,stop,clear,opening_answer_number,"24,800,000",positive,24800000.0,True,existing_h6_parser,,,000,
Re564b290b269d2c6,S0834,deepseek-v4-flash-0731_20260815_030703,above_good,35,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a73ac9f4f6df92ff4e7f180e9a9a1116a312490b37a31d7512e0b894806639e6,db51aff7306e2ae9ee4678d0a2a62764b7d7bd9524e39f16cc14f67939f7fd9c,119085,10,stop,clear,opening_answer_number,"25,400,000",positive,25400000.0,True,existing_h6_parser,True,True,200,stop
Rad9b2985dd985a4f,S0217,deepseek-v4-flash-0731_20260815_030703,above_good,39,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,bc81394eb7668311586495a7a032a973c415310d9d35ca8c8e28123577a0be86,44251,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,False,True,200,stop
R8fde6821ad6400c5,S0859,deepseek-v4-flash-0731_20260815_030703,above_good,40,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,47d893980ad48e91acb4dccf7e8e8dcb84e9895b23cd72e21cd43a2c5fbdab84,bb1c69b69822a73510b43cb721df4a5b28aa0160ee5514fd52397de3fb595a38,96969,10,stop,clear,opening_answer_number,"23,640,000",positive,23640000.0,True,existing_h6_parser,False,False,200,stop
R329711a9ac34b08f,S0999,deepseek-v4-flash-0731_20260815_030703,above_good,41,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,47d893980ad48e91acb4dccf7e8e8dcb84e9895b23cd72e21cd43a2c5fbdab84,79d63fd7cc74fd4b7f418c33a4974726d0a4816ae72835fbd75f86265409f3e0,71604,10,stop,clear,opening_answer_number,"23,640,000",positive,23640000.0,True,existing_h6_parser,False,True,200,stop
R14e17c1e02b0fb83,S0603,deepseek-v4-flash-0731_20260815_030703,above_good,43,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,f68adc5312a33e1373beefa7869df0a88a965cc3f2ac53f28c35e6d17cb1fc74,d134fda684845bf7d641fdcff22b440827efc376a0182a3196ed3836202fa3a0,52449,10,stop,clear,opening_answer_number,"25,960,000",positive,25960000.0,True,existing_h6_parser,True,True,200,stop
R97c63fe25f3ff915,S0273,deepseek-v4-flash-0731_20260815_030703,above_good,44,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,2d507181d94459d98c6796d66dd8104e6a51fcdc591203571d4bd8095478d32f,b15e1f066f37d16c4bd74639a9021c1dd352880d3c1dbada67ecb756b5d3a903,74279,10,stop,clear,opening_answer_number,"23,654,600",positive,23654600.0,True,existing_h6_parser,True,True,200,stop
R9d6f43da0be98c1c,S0307,deepseek-v4-flash-0731_20260815_030703,above_good,45,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,b6f02a63f00e484476c245fd8d3d36f369fcb5500483064ded5d04d91bd21aba,69022,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,False,False,200,stop
R0c49f694598dd8e0,S0109,deepseek-v4-flash-0731_20260815_030703,above_good,46,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,96705b7d6598d8af8bb39c0478ff5b2a58d5211831453a68f58c80a44405d8ef,c180f88342eb993434c711e94b3322abc3b2cc70fadc05428195dce687d2bde1,102408,10,stop,clear,opening_answer_number,"26,070,000",positive,26070000.0,True,existing_h6_parser,False,False,200,stop
R67c46bcdf8b9f48c,S0616,deepseek-v4-flash-0731_20260815_030703,above_good,48,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,6e8dbb3dff97b03135b940e57e1c803c6188502592738296467d382d1e537eba,8222d8742ee70b1b4f4d51fd5396e5575c0aa54c86b9363857025c921d645eea,73057,10,stop,clear,opening_answer_number,"28,700,000",positive,28700000.0,True,existing_h6_parser,False,False,200,stop
R5ede4933cab968ec,S0078,deepseek-v4-flash-0731_20260815_030703,above_good,49,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,66b718572c4a31c17ce7119fdb11737dc1c62906dfcb297e03045099232afdff,521e79f93b308c9629524418758b975547b10d7132d8dd4e30752ea1dafeaf08,48505,10,stop,clear,opening_answer_number,"24,400,000",positive,24400000.0,True,existing_h6_parser,False,False,200,stop
R708748ad32b7d013,S0454,deepseek-v4-flash-0731_20260815_030703,above_good,50,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,47d893980ad48e91acb4dccf7e8e8dcb84e9895b23cd72e21cd43a2c5fbdab84,ad15c55186de2f8508f8121f71429655ad70a423a01e0bb092bd14a9c4889913,59250,10,stop,clear,opening_answer_number,"23,640,000",positive,23640000.0,True,existing_h6_parser,False,False,200,stop
R66ee4a886f82d6d5,S0251,deepseek-v4-flash-0731_20260815_030703,above_good,51,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,bf2052e3ab36cdb465998cb33e8db92ea5546257861422491a9cecc54d1b0d40,58601fb1ba549535754f63d6df800a7ad34a586d647d0110287a12c7980b192c,63315,10,stop,clear,opening_answer_number,"29,800,000",positive,29800000.0,True,existing_h6_parser,False,False,200,stop
Rffa2e7ccc9783cc6,S0334,deepseek-v4-flash-0731_20260815_030703,above_good,52,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,bcda49a4ffdd435466d9e19183b8374b89f0a2bbe7a3c9b7cce84e241c3b5907,98075,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,True,True,200,stop
Rcb552a6da8d83c88,S0325,deepseek-v4-flash-0731_20260815_030703,above_good,53,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,859dd4f95bb116775b3a7bb09433faf0e665680f14298874deff07f8dfa1083d,eb8b3daa273b79982b811ff404d63efa47c981b5d10b3fde2d87fd035c9d8029,144748,10,stop,clear,opening_answer_number,"23,900,000",positive,23900000.0,True,existing_h6_parser,False,True,200,stop
Rc3f83e77c2b5516e,S0632,deepseek-v4-flash-0731_20260815_030703,above_good,56,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,ecb3ab7c6015ec0c0993a9e84ca2dca4d4a961cd408b0d11eed1787ade6d1989,51904,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,,,000,
Rd45968b2b8c2c2ea,S0106,deepseek-v4-flash-0731_20260815_030703,above_good,58,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,0068dbad13f396fa22ac21decd2b63b6f7d7f7cf94416a798210be6dc36c4b10,a3cad56a3cec067c135aac2e8c73128b332258c7934575f454b10c3744fd88d5,64969,10,stop,clear,opening_answer_number,"27,500,000",positive,27500000.0,True,existing_h6_parser,True,True,200,stop
R4638a9be7d93e59d,S0213,deepseek-v4-flash-0731_20260815_030703,above_good,62,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,5efc4d5edf28a9550992d02a7a0cfb89b0b05c849de5dd9c29c7917955cf605e,334523c1419d0508d61c2b52632019f4c365732e1dd78df9afc0431f941c6b87,95483,10,stop,clear,opening_answer_number,"23,600,000",positive,23600000.0,True,existing_h6_parser,False,False,200,stop
Rc35ed58320cc7ede,S0917,deepseek-v4-flash-0731_20260815_030703,above_good,63,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,83d6e001625f433b707555977bf4f002ab347373fe2d8986b88b47f87395286a,26120,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,True,False,200,stop
Rc62fb9e7c38d5258,S0835,deepseek-v4-flash-0731_20260815_030703,above_good,67,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,3e7e8c87dc3a0d9d3db2c27bc48912a055d23fb7c08fca611e494a1889cb0ebc,83853,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,,,000,
Rd45179481cb42e7b,S0332,deepseek-v4-flash-0731_20260815_030703,above_good,68,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,5c39ad33fa3079d950cb82ac665cddb8c523aace33448df433a7743ef2cbf4ac,70582,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,True,True,200,stop
R0d21cf35b06f33ae,S0382,deepseek-v4-flash-0731_20260815_030703,above_good,70,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,1b8a332c9c8ae33ef0e49e3f2aec18f5b04be7746a738840359508ddd014537d,3e8b4e1a946a8e25549dfd2cac319258d7b1479346b2a58e3b7cbb1f51ebc3e6,97580,10,stop,clear,opening_answer_number,"25,700,000",positive,25700000.0,True,existing_h6_parser,True,True,200,stop
Ra0a2357a5ed44ca9,S0954,deepseek-v4-flash-0731_20260815_030703,above_good,71,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,dc44761e1137bd87a4ea693e650a6c9f0a85bcb23b77ca531258ea97d8d3c138,3e1ac1022d9c61c3ad41b525a4a23082b50cd789831611a19242891ef836194f,67628,10,stop,clear,opening_answer_number,"23,674,600",positive,23674600.0,True,existing_h6_parser,False,True,200,stop
R6a741eefd06d8b8d,S0058,deepseek-v4-flash-0731_20260815_030703,above_good,74,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,eb4b00ab991bd35c7d0a613f6107cd7dea633894a8cefd0ef8e5fef43f339376,46326,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,,,000,
R1721c8d9f60ad0d6,S0998,deepseek-v4-flash-0731_20260815_030703,above_good,76,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,28dc612dca842fcd985707dc131bec2ac5dbe522bf1652b8bf3630f32c374b2e,57ebd87405bbe16ac3fc9a316b950f490bfec6429b234026cb1f1719ec8c0e55,39989,10,stop,clear,opening_answer_number,"23,800,000",positive,23800000.0,True,existing_h6_parser,False,False,200,stop
R798663854e052ce2,S0689,deepseek-v4-flash-0731_20260815_030703,above_good,79,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,2d507181d94459d98c6796d66dd8104e6a51fcdc591203571d4bd8095478d32f,fc7ff47ba33411430e3153d5cdf873b9b77cf1a72c5a319052905c91367aa856,54118,10,stop,clear,opening_answer_number,"23,654,600",positive,23654600.0,True,existing_h6_parser,False,False,200,stop
Rb3fd15207b6f0d62,S0548,deepseek-v4-flash-0731_20260815_030703,above_good,80,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,a52d86e9c9962e793b6f6b799d20816b67e475ebe0bd3b59a3b17bf714d50eca,c922028aa3b070614c307c696599fbdd55fa651cf8705fa8d008c6d6c5f4bc92,69555,10,stop,clear,opening_answer_number,"23,734,600",positive,23734600.0,True,existing_h6_parser,False,False,200,stop
R30c2ecabdca275a4,S0495,deepseek-v4-flash-0731_20260815_030703,above_good,83,runs/deepseek-v4-flash-0731_20260815_030703/above_good.json,23700000.0,d67ead14fe25944783172e363fe7803ca800d946d9c1dd2b7aa0bc5233c419bc,041d764b0563f98bf92385d8d46f98e58ff33b6bee29d45f817100a2ead9f6fc,128977,10,stop,clear,opening_answer_number,"23,700,000",positive,23700000.0,True,existing_h6_parser,False,True,200,stop
